brand,rating,review,date_experience,Identified Risk
Temu,3,"Il y a en effet un choix inégalé et des choses qu'on ne trouvent pas ailleurs. Et encore moins en magasin. Pour ceux qui ont des goûts particulier c'est génial. Néanmoins, la qualité est vraiment médiocre et non durable (pour des prix pas forcément moins chers que Amazon parfois) . Et les délais de livraison.. 5 à 7 jours nope c'est absolument pas vrai. Et les retours ou les pièces manquantes.. c'est très compliqué. Pour moi en tout cas. Shein qui est a peu près identique, tant par la qualité (quoi que un peu mieux niveau vêtements shein) et la variété livre bien plus rapidement. Les prix sont bas pour certains produits pour d'autres c'est franchement pas donné. Donc comparez avant de choisir.",08 avril 2024,Problème de livraison
Temu,2,"J'ai fait 3 ou 4 commandes sur ce site, et il y a toujours eu un souci ou dans les tailles, trop petites toujours que ce soit en chaussant ou en vêtements ou dans les coloris, ou bien la cerise sur le gâteau commande perdue en route, remboursée rapidement ceci dit, mais attendre une semaine pour rien c'est navrant. Étant à mobilité réduite les retours sont très compliqués pour moi et bien souvent impossibles donc je garde sans pouvoir utiliser l'article, c'est dommage...J'ai été patiente, j' ai insisté en essayant encore malgré tout mais là j'abandonne et reste exclusivement chez le concurrent chez qui, pour le moment tout va bien...Tant pis...+++++++++++++Édit pour vous répondre Pas la peine, la commande perdue comme je le disais à été remboursée très rapidement et pour les retours je ne peux les effectuer, vous ne pouvez rien y faire, sauf peut être donner les bonnes mesures sur votre site, quand on annonce un 140 de tout de poitrine (taille française) et qu'un 115 ne rentre pas...",03 avril 2024,Problème de taille ou couleur
Temu,1,Invasion publicitaire d'une société chinoise avec des pratiques sociales et commerciales exécrables qui ne devrait même pas avoir accès au sol européen. Temu ne devrait même pas exister aujourd'hui.,14 avril 2024,Problème de service client
Temu,1,Temu changer de livreur avec colis privé les colis n'arrive pas avec la poste c'était parfait maintenant c'est le désastre leurs  suivi est ridicule,13 avril 2024,Problème de livraison
Temu,2,"Je n'apprécie pas du tout que malgré mon choix de ne pas enregistrer ma carte bancaire sur leur site, celle ci continue d'apparaître systématiquement après un achat. Je suis contraint de la supprimer manuellement. Par ailleurs, TEMU n'utilise pas de système de paiement sécurisé tel que 3D SECURE.",12 avril 2024,Problème de remboursement
Temu,1,"Tout se passait bien jusqu'à ce qu'il y ait un gros problème de livraison. 2 jours à rester chez moi à attendre mon colis qui devait être livré pa COLIS PRIVE pour m'informer qu'au final je n'ai pu être livré car il manque un complément d'informations. Ce n'est pas faute de leur avoir donné mon adresse détaillé. En outre, je n'ai vu passer ni s'arrêter aucune voiture de livraison dans ma rue le jour prévu. C'est totalement un manque de professionnalisme de leur part d'autant qu'ils ont mon numéro de portable et qu'ils auraient pu m'appeler.",12 avril 2024,Problème de service client
Temu,1,"je suis victime de la malhonnêté de cette firme qui vous ment vous arnaque en vous racontant n'importe quoi, même en faisant des promesse  qui ne respecte même pas  apres. toujours les même réponse robotisée, """" chher client nous comprenons etc ..je vous comprend  parceque j'achete moi aussi donc je sais  vos problemes etc """" uniquement de la poudre aux yeux. ils utilisent colis privé qui est le pire transporteur,  je m'en plaind ils me certifient que ils mettent en liste noir colis privé pour moi et utiliseront PostNL !! mensonge  2 jours apres ils utilise a nouveau colis privé comme si je n'avais rien dit. mon colis du 2 avril est dédouané depyuis le 8 avril, depuis plus rien ne bouge, colis privé  certifie que Temu n'a pas envoyé le colis et Temu certifie que colis privé  n'a pas pris le colis !! bref ils se renvoi la balle pique mon pognon et je ne verrai jamais mes articles acheté !! donc des escrocssuite a la réponse ci dessous de TEMU, j'ai déja passé des heures et des jours avec leurs services clientele sur le chat ( service clientele qui n'en a que le nom) a part des prolmesse jamais tenue, des réponses préformatées et non   en concordance avec le probleme, cela ne sert a rien",02 avril 2024,Problème de service client
Temu,1,Harcèlement de message incessant ! À fuir.N'arrête pas d'envoyer des messages offre à gagner mais sous condition d'achat valable 1 jour.J'en n'ai des dizaines par jour.Enseigne mensongère qui pousse à la surconsommation.De plus article de mauvaise qualité dans le temps.,11 avril 2024,Problème de qualité du produit
Temu,1,Déçu comment peut-on passer d’une commande minimum de 5€ puis 10€ puis 15€ puis 20€ demain ce sera 40€ ? désolé jsui déçu pour moi Temu a pris juste de la confiance et voilà ils augmentent à chaque fois je veux plus être cliente Temu je stop,11 avril 2024,Problème de remboursement
Temu,1,"Temu m’a envoyé une canne à pêche au lieu d’un sac pour la moto. L’erreur est humaine. Je renvoie donc le colis comme le le précise l’équipe service client. Ils me confirment avoir reçu l’article mais refusent le remboursement en disant je cite « ce n’est pas l’article que vous avez commandé ». Bah normal j’ai pas reçu le bon .. ils me demande une photo de ce que j’ai reçu et du colis avec le numéro de commande alors que c’est eux qui ont absolument tout dans leur entrepôt. Ils me font patienter et me donnent toujours les mêmes réponses : «  merci de nous fournir  des photos du colis avec le numéro de colis », alors que c’est eux qui ont absolument tout. C’est une honte, des voleurs, un dossier de plainte consommateur est en cours, ça s’appelle du vol. Le numéro d’incident : 1708357366069451Si celui est clos dans la semaine j’enlève tous les commentaires négatifs. Mais là pour le moment , le groupe m6 et l’émission « ça peut vous arriver » est en train de monter un dossier pour un remboursement. Pour la publicité du site c’est pas top pour eux.",11 avril 2024,Problème de remboursement
Temu,1,"Avant c’était bien, colis protégé un minimum maintenant c’est bâclé du coup souvent abîmé, quand on dit qu’on a pas reçu un article on nous traite de menteur et impose maintenant un minimum de 20€ d’achat 👹👹👹",09 avril 2024,Problème de livraison
Temu,1,"Le colis n'est pas jamais arrivé. J'avais commandé des choses importantes pour mes vacances... j'ai dû me débrouiller autrement. Après 1 mois d'attente, j'ai reçu le message "" Le transporteur nous a indiqué qu'un problème s'était malheureusement produit pendant l'expédition et que la livraison n'avait pas eu lieu. Généralement, c’est parce que l’adresse de livraison n’était pas assez détaillée et que le transporteur n’a pas pu vous contacter"". Je viens de vérifier et tout était parfait, mon adresse dans tous les détails et mon numéro de téléphone était ok. J'avais suivi leurs données tout le temps et  rien n'était clair. Bref, leur explication, c'est n'importe quoi. Heureusement, j'ai été remboursée 10 jours après le dernier mail. Bref, je me retire de ce site.",10 avril 2024,Problème de livraison
Temu,1,Site sans intérêt. Plus cher qu'Aliexpress et avec beaucoup moins de choix.,10 avril 2024,Problème de remboursement
Temu,1,"Achat d une robe a presque 30€.dcu très déçu ma coupe est complètement différente de la photo ,très moche ,on dirait une burcca.",10 avril 2024,Problème de qualité du produit
Temu,1,J’ai fait une commande sur TEMURésultat 3 jours après carte Visa piratée avec + de 1000€ envolésMerci TEMU,21 mars 2024,Problème de livraison
Temu,1,"J'ai du fermer mon compte avec TEMU dont j'ai rarement été satisfait de leurs produits, delais de livraison trop long remboursement des produits defectueux arrive sous sorte de credit a valoir sur une prochaine commande. trop de publicites invitantes a acheter. Je ne recommanderais jamais cette compagnie qui casse les prix en assurant pas un service de qualité et des produit pour le moins tape a l'oeil .",05 mars 2024,Problème de livraison
Temu,1,"En plus d’avoir des vêtement de très mauvaise qualité Les livreur fond très mal leur travail et quand tu leur prouve avec des photo et que sur l’adresse de livraison on demande à une boîte postale pour être sûr d’avoir son colis, il persiste à dire que votre colis a bien été livrer dans votre boîte au lettre à votre domicile (alors que devant chez moi il n’y a pas de boîte au lettre ) malgré plusieurs réclamations il fond rien il dise que le colis a été livrer et qu’il ne son pas en mesure de régler le conflit, cela fait deux fois que sa m’arrive et à chaque fois c’est un somme conséquente et bizarrement quand c’est un petit colis le livreur m’appelle et me le remet en main propre le premier m’a été remboursé par compte le deuxième rien à savoir Alors que j’ai demander dans ma boîte postale Très mauvaise expérience à déconseiller en cas de conflit car il fond rien vous ne récupérez ni votre argent ni votre colis",03 avril 2024,Problème de qualité du produit
Temu,1,Mon premier achat tres bien mais celui que je viens de recevoir une honte..... ne correspond en rien a ma commande. Aussi je ne commanderai plus rien,09 avril 2024,Problème de qualité du produit
Temu,1,"Bonjour à tous je recommande pas du tout ce site car ils vous mettent des articles 100 % remboursés et en tout petit ils vous mettent coupon alors que vous croyez que ça va être mis sur votre solde en achetant l’article et en fait ils vous mettent des coupons pour Acheter, encore plus alors que vous avez peut-être pas envie j’ai acheté un article à 20,48 € ils m’ont dit article 100 % remboursé et rien sur mon solde que des coupons qui servent à rien dont je n’ai pas l’utilité forcément. Ensuite il me disent aussi que si je veux gagner de l’argent il suffit de partager, donc je partage plusieurs fois. Il me disent que j’ai six euros  et sur mon solde il y a rien non plus donc il se joue des gens et les dupes je déconseille ce site qui pour moi n’est pas du tout fiable. En vous souhaitant une bonne journée à tous.",09 avril 2024,Problème de remboursement
Temu,1,C’est degueulasse nous avons passé une commande le 9/03/2024 pour un montant de 164 euros et aujourd’hui nous sommes le 9 /04 et je n’ai toujours pas reçu ma commande !!!!! Notre commande PO-069-18434562826872520 !!!! Je ne sais même pas si temu envoie vraiment les commandes ! Je ne recommande pas du tout ! Je leur court après depuis un mois maintenant ! Vous perdez des clients Temu ! J’ai donné toutes les informations ainsi que mon numéro de commande et vous ne faites pas votre boulot pour aider les personnes qui se font avoir ! C’est malhonnête 164 euros que nous avons perdu,09 mars 2024,Problème de livraison
Temu,3,Cliente très satisfaite jusqu'a aujourd'hui... Je viens de découvrir que le minimum d'achat que je trouvais déjà pas top vient de passer de 10 à 15€ !!C'est du n'importe quoiDommage ils viennent de perdre une cliente,08 avril 2024,Problème de service client
Temu,1,"Je souhaite formuler une réclamation à l'encontre de TEMU en vertu des dispositions légales régissant les contrats de vente et les obligations de livraison. Ma commande, référencée sous le numéro PO-069-01027100713590775, a été prétendument livrée le 27 mars selon les informations fournies par la société de transport Colis Privé. Cependant, je conteste cette déclaration, car je n'ai jamais reçu le colis en question. Cette situation constitue une violation manifeste des dispositions légales régissant les contrats de vente, ainsi que des normes de pratique commerciale. Conformément à ces dispositions, je demande à TEMU de prendre des mesures immédiates pour remédier à cette situation, soit en assurant la livraison de ma commande dans les plus brefs délais, soit en procédant au remboursement intégral du montant de ma commande. Je rappelle à TEMU ses obligations légales et je me réserve le droit de prendre des mesures supplémentaires si cette affaire n'est pas résolue de manière satisfaisante.Je vous ai re-contacté comme vous m'avez demandé, et voilà votre réponse:Nous nous excusons pour la gêne occasionnée à votre expérience d’achat et regrettons sincèrement la non-réception de votre colis. Après avoir examiné le numéro de suivi et les informations du transporteur, il semble que le colis ait été livré à votre adresse sans aucune erreur d’adresse signalée. Vos questions, commentaires et suggestions d’amélioration sont très appréciés alors que nous nous efforçons d’améliorer votre expérience d’achat. Nous vous remercions sincèrement de votre compréhension.!!!!",27 mars 2024,Problème de livraison
Temu,1,J'ai retourné des articles achetés sur la plate-forme Temu. Au lieu de me rembourser il ont créé un credit pour moi. Ce que je n'ai jamais demandé. Plate-forme d'achat invasive. A éviter absolument surtout pour un gros achat,03 avril 2024,Problème de remboursement
Temu,1,"Après avoir fait une tentative qui s’est bien passée sur un objet de petite valeur, je faisais une liste pour une éventuelle commande, et voulant voir si je pourrais accéder à PayPal - paiement en 3X - la commande s’est faite toute seule car ils conservent toutes les infos banquaires de votre précédent achat….et AUCUN MOYEN de revenir en arrière. Dans la 1/2 heure une partie de la commande est déjà en route, et si vous voulez des infos, il vous faudra répéter 10X l’histoire a 10 intervenants qui vous disent « comment Faire la prochaine fois » mais n’offrant aucune solution à votre problème. Je pense que de détenir des infos banquaires et s’en servir sans votre consentement est ILLÉGAL ! AR NA QUE !!!I DESOLÉÉ CAR apparemment ils sont à Boston et j’adore cette ville, mais ne sais vers qui me tourner !",07 avril 2024,Problème de remboursement
Temu,1,"Livraison d’un tapis de sol de 1m20 de diamètre livré plié en 4 dans un emballage plastique de 0,42cm sur 0,50cm un grand trait tout le long du tapis ou il n’y avait plus de matière et où apparaît le blanc de la toile en dessous pour ne pas perdre de temps ce tapis est parti directement à la poubelle je ne commanderais plus jamais chez temu",05 avril 2024,Problème de livraison
Temu,1,Jai fait une commande a ma grande surprise le montant qui ma été prélever en deux fois en plus est égal au double de ma facture . Je dois attendre 7 jours pour savoir si je vais être rembourser d’après leur chat en ligne qui n’est pas clair dans leur réponse et me sorte des réponses automatique. Comment Temu a ou se servir sur mon compte en banque sur des montants que je n’ai pas valider par secur pass . Faites très attention j’attends mon reboursement,02 avril 2024,Problème de remboursement
Temu,1,"Refus de me rembourser un article manquant a ma commande d'une valeur de presque 50€. Ils sont pourtant responsable de la bonne livraison de toute leur marchandise que ce soit un oubli ou un vol...! Honteux !Edit: merci pour votre réponse hypocrite mais j'ai demandé une dizaine de fois le remboursement qui n'a jamais été accepté, c'est honteux.",14 mars 2024,Problème de remboursement
Temu,1,"Le problème n'est pas temu, ils sont en partenariat avec ""colis privé"" pour la livraison, une belle brochette de bon a rien..(je pèse les mots pour ne pas dire f... .. ....!!!) des incapable qui ne prennent même pas la peine de se présenter à domicile, largue les colis ou ça leur chante   ... Bref même pour vendre des patates sur le marché je ne ferai pas appel a ces gens là...",05 avril 2024,Problème de livraison
Temu,1,"Les prix des articles changent au moment même de paiement, comme à la bourse. Et honnêtement la qualité n'est pas au RDV loin s'en faut. Le problème de mesures aussi. Je ne conseille pas.",05 avril 2024,Problème de qualité du produit
Temu,1,votre magasin vend des enfants et je l'est ai acheter mais j'ai reçu une poupée  gonflable c de l'arnaque votre site,03 avril 2024,Problème de service client
Temu,3,"malheureusement les notices ne sont pas en francais pour les outils de fabrication bijoux et je ne peux m en servir!!! voir mes commandes d outils!! d autre part il serait judicieux de mettre la facture et detail de commande dans le paquet qui,lui, est tres mal emballe et arrive tout comprime et froisse.une boite est arrivee felee!!! a remedier au plus vite merci",03 avril 2024,Problème de livraison
Temu,1,"Suite à une commande, j'ai reçu un avis de livraison pour aujourd'hui. Voici ce que je lis sur le suivi des colis :""Nous n avons pas pu livrer votre colis. Un complément d information est nécessaire. Cliquez ci-dessous pour plus d informations.""Je ne comprends pas ce message car l'adresse mentionnée est correcte et je sui restée à la maison.J'ai envoyé un mail et j'espère avoir une réponse et recevoir mon colis... à suivre.La réponse du service client via l'application ne comprend pas ce que je demande.Ma question est pourtant claire, pourquoi la livraison n'a pas été faite à l'adresse indiquée ???Impossible de joindre quiconque, je me retrouve face à un mur qui me répond ""suivre votre colis "" qui me renvoie à ""votre colis n'a pas pu être livré"".OU est mon colis ??? qui peut m'aider à le retrouver ???",04 avril 2024,Problème de livraison
Temu,1,Bonjour. J'ai passé une commande le 25 mars et je voudrais savoir où elle et arrivée. Merci,03 avril 2024,Problème de livraison
Temu,2,"Je tiens à exprimer ma profonde déception concernant ma récente expérience de livraison  chez Temu ,Au départ, j'ai toujours reçu mes commandes sans aucun problème via Colissimo, ce qui m'a amené à être un client fidèle et satisfait. Cependant, après avoir constaté un changement de transporteur privé pour mes dernières commandes, ma satisfaction a été grandement compromise.Lors de ma dernière commande, une fois de plus expédiée par votre transporteur privé, j'ai été choqué de découvrir que la moitié des articles étaient manquants à l'arrivée. Cela a entraîné une grande frustration et une perte de confiance dans votre service de livraison. J'ai immédiatement soumis une réclamation, comme demandé, et j'ai été contraint d'attendre j’attends toujours une réponse.après avoir fourni toutes les preuves nécessaires du contenu manquant, simplement allez regarder le forum de ce transporteur que de négatif.Cependant, cette expérience a entraîné un désagrément considérable pour moi en tant que client fidèle.Je suis convaincu que votre entreprise attache de l'importance à la satisfaction de ses clients, c'est pourquoi je tenais à vous faire part de mon expérience. J'espère que vous prendrez des mesures pour améliorer la qualité de votre service de livraison, notamment en réévaluant votre choix de transporteur privé.Dans l'attente de votre réponse et de mesures correctives, je vous prie d'agréer,",03 avril 2024,Problème de livraison
Temu,1,"2 mois que j’attend un colis, première livraison : la poste l’a réexpédié sans aucune raison et sans même me prévenir, ils me renvoi un autre colis, cette fois ci : l’étiquette du destinataire (moi) n’est pas lisible alors la poste le réexpédie encore dans leur dépôt à Amiens (preuve du suivi la poste) je les re contact et là c’est le drame, 2 mois que j’attend ce fameux colis pour 100€ de marchandises quand même! Ils ne veulent rien savoir, personne comprend un mot français c’est du grand n’importe quoi, ils ont la preuve que le colis a été réexpédié chez eux, je leur envoi de mon côté cette preuve en + mais ils ne veulent rien savoir, donc 100€ parti à la poubelle !! À fuir !! Commandez chez SHEIN, au moins il y a un bon service client car Temu vraiment plus jamais !!!",03 avril 2024,Problème de livraison
Temu,1,"Bonjour.Très mauvaise expérience avec temu le 10/03/2024,il y a eu un prélèvement de plus de 20 euros sur mon compte bancaire alors que je n'ai effectué aucune commande.Je les ai contacté, ils gagnent du temps en blabla, je ne laisserai pas faire.Je vais mettre des avertissements sur beaucoup de plates-formes pour dénoncer leur escroqueries..Vérifiez bien vos comptes.Je vous tiens au courant de la suite.",10 mars 2024,Problème de remboursement
Temu,1,"Remboursez moi toutes mes commandes je ne veut plus avoir a faire avec votre système d'escrocs, vos conseillers ne servent a rien, ils ne comprennent pas, ne font rien, je pense que l'on vous rémunère le temps passé sur votre site ... vous osez dire que le colis est livré a mon adresse alors qu'il est en relais colis ou a plusieurs centaines de kilomètres de l'adresse de la commande ! !!Comme je le disais : "" 9h d'échanges hier ou ils ont ete incapable de me dire à quelle adresse ils ont livré et la comparer avec l'adresse de ma commande Il vous explique qu'il n'ont pas accès et quand ATTENTION ESCRIQUERIE DE TEMU vous leur dites de consulter le suivi du colis et de le comparer avec la confirmation faites sur leur site ils commencent a bugger Leur seule réponse ses et en boucle sest de dire que le colis est livré a votre adresse même quand celle ci est à 350 km de chez vous dans un relais ou depot transporteur ! AUCUN SERVICE CLIENT !Je vois que vous n'avez pas l'intention de relever votre annotation sur internet et que le service et satisfaction client ne vous soucis guère!Commandes de janvier toujours pas livré ! Ca ne vous choque pas ! De bloquer votre client plusieures journées pleines sans que le livreur ne daigne se presenter et ce, sans excuse et sans prevenir ! Vous avez l'intention de prendre en charge mes frais de déplacement sirtout quand vous ne savez memme pas où se trouve le colis !?Je ne vous demande pas si vous comptez faire un geste commercial, vu que les commandes ne sont pas livré ou réexpédiés a une mauvaise adresse contrairement a ce que vous dites il n'en va pas de ma responsabilité ! Je vous ai dit d'attendreque la commandesoit complete avant de réexpédier ou de me rembourser, encaisser c'est votre fort ! Mais pour le reste ...Vu votre note je comprends pourquoi je n'ai pas de reponse !!! Si vous pensez etre les moins cher du marché vous vous trompé lourdement surtout pour ce type de service je pense que vous etes les pires !!! Mefiez vous de leur pratique ils ont un système tres bien ficelé!",02 avril 2024,Problème de remboursement
Temu,1,"J'espère que ce site d'escrocs fermera bientôt. Je vous mets en garde contre ces escrocs : en plus de la qualité médiocre de ce qu'ils vendent, ils ne respectent jamais leurs délais. Fuyez dès que possible et privilégiez d'autres sites plus fiables...",02 avril 2024,Problème de qualité du produit
Temu,1,"Des vêtements commandés à ma taille et reçus beaucoup trop larges, on me dit : pas nécessaire de les retourner, gardez-les ou recyclez-les, mais j,ai un remboursement en cours de 16,75 € que je ne reçois pas depuis un mois, mais le piège c,est un crédit sur une future commande que je dois faire bientôt sinon perdu, et je n,ai rien à commander, je veux récupérer mon argent",08 mars 2024,Problème de remboursement
Temu,1,"Bonjour,Faites attention à ce site, il s’agit d’une grosse arnaque. J’ai commandé pour un montant de 243.12€Les articles ne correspondent pas à la description, il y a plusieurs articles arrivée cassée, De très mauvaise qualité et ne correspondent pas du tout à l’image ( à la description de l’article ). J’ai retourné la marchandise depuis février 2024. On est au mois d’avril 2024. Le suivi indique que le retour a bien été réceptionné, mais ils ne veulent pas me rembourser car j’ai ouvert un litige PayPal. Ils m’ont demandé de clôturer ce litige pour qu’il puisse me rembourser. Ce que j’ai fait. Une fois que j’ai clôturé le litige de PayPal, ils se renvoie la balle et ils osent toujours me dire de voir avec PayPal pour mon remboursement. C’est totalement illégal de garder la marchandise et l’argent du client. Malgré que j’ai retourné la totalité de la marchandise à leur entrepôt de cergy.Je déconseille à toute personne de passer commande sur ce site, il s’agit agit d’une grosse arnaque si y’a un problème il ne vous rembourse pas. Je vais entamer des procédures judiciaire et porter plainte de mon côté.Si vous souhaitez échanger avec moi à ce sujet mon mail: tanunox gmail com",02 avril 2024,Problème de remboursement
Temu,2,Une fois l'application est téléchargée. L'harcelement commence. Trop de pub des propositions des notifications... obligée de la désinstaller.,01 avril 2024,Problème de livraison
Temu,1,"Des délais de livraison qui n'en finissent pas, des conditionnements aléatoire de la casse et vu les délais .... et beaucoup de plastique,  de photo trompeuse sur les gabarits des pièces vendues ... bref de la bonne camelote chinoise ... c'est pas cher mais ça l'est pour ce que c'est ... à mon goût à éviter....",13 décembre 2023,Problème de livraison
Temu,1,"Je mais une étoile mais il en mérite 0.J’ai reçu ma commande hier et il me manque 1 article qui coûte presque 19€. J’ai demandé un remboursement ils s’obstine à dire que ces bien partie de leurs entrepôts hors a l’arrivée je ne les pas, et même avec la vidéo que j’ai faite a l’ouverture du colis ils s’obstine à ne pas vouloir me rembourser. Je vais voir avec paypal pour faire un litige. Mais la seul chose qu’ils ont gagné ces la perte d’un bon client.Suite le message de Temu en me disant de contacter le service client je les fait a des multiples reprises!! Et toujours la même réponse il et bien partie de l’entrepôt mais aucun n’a visionné ma vidéo, jusqu’à ce qu’une nouvelle personne plus compétente la visionne et me donne raison ils m’ont enfin remboursé après 2 ou 3 jours à leurs expliquer.Je change pas mon avis car ces lamentable d’être obligé d’insister alors que je leurs fournis la preuve.",31 mars 2024,Problème de service client
Temu,1,Matière de mauvaise qualités. C'est mauvais. Sandale acheter déchiré en quelques jours. Conseil ne pas acheter chez eux,01 avril 2024,Problème de qualité du produit
Temu,1,produits de très mauvaises qualités qui traversent toute la planète pour finir à la poubelle à fuir,21 mars 2024,Problème de qualité du produit
Temu,1,"J'ai commandé et reçu la marchandise mais malheureusement certains articles ne correspondaient pas. Je souhaitais donc retourner ces articles mais malgré plusieurs tentatives, temu me répond que je n'ai aucune commande. Je tente toutes les methodes disponibles sur le site pour retrouver cette commande;  Je la retrouve enfin en ligne mais pour le retour il faut le détail de celle-ci. Il me propose un code de vérification que je ne reçois jamais malgré la bonne adresse mail et en plus il note un mauvais numéro de téléphone alors que le livreur m'a bin appelé sr le bon. Ce site est malhonnête car pour commander vous n'avez aucun problème mais pour vous rembourser, il ne vous connaisse plus.",29 mars 2024,Problème de livraison
Temu,1,"Je suis très déçu de Temu, j’ai eu ma commande il me manquait deux articles j’ai demandé un remboursement pour ces deux articles ils ont refusé ma demande c’est une arnaque je vous déconseille de commander sur ce site et ça passe des commandes sans votre autorisation. Donc ne mettez pas votre carte bancaire sur le site, ça m’est déjà arrivé plusieurs fois",30 mars 2024,Problème de remboursement
Temu,1,Ne surtout pas commander déjà la commande met plus de 15 jours a arriver et quand la commande arrive c'est une catastrophe !!!! La matière des fringues c'est de la daube ne correspond pas aux produits commandés et pareil pour les produits de beauté abîmé mal fermé 😡😡😡 je suis trop déçu !!! Attention ne commandez pas des produits électroniques électroménager c'est de la vraie merdes et pas au norme ce qui veux dire que pour mettre le feu chez vous très gros risque !!!! Acheter plus cher mais de qualité en tout cas sa va me servir de leçon !,28 mars 2024,Problème de livraison
Temu,1,Nul nul article bas de gamme et des articles pas reçu,01 septembre 2023,Problème de livraison
Temu,1,"Ça fait le second avis que j'écris. Car aujourd'hui j'ai reçu un colis de Temu. Et fidèle a leur habitude, il manquait des articles !!!! Ça se produit un peu trop souvent, pour ne pas dire systématique. Et cette fois ci je l'ai fait livré en point relais, pour pas qu'ils puissent dire que ""j'ai mal regardé dans ma boîte à lettres""Site d'arnaque, sav inexistant, ils vont tourner en bourrique pour a la fin ne pas reconnaître leur faute.Certes c'est pas cher, mais la qualité est très loin d'être au rendez vous, sur le peu d'articles qu'ils veuillent bien expédiés. Ce sont des voleurs, fuiez, fuiez fuiez.",29 mars 2024,Problème de qualité du produit
Temu,3,"J'ai été déçue par ma commande, mais Temu m'a proposé le retour et le remboursement. Donc je ne mets pas d'avis négatif",23 mars 2024,Problème de livraison
Temu,1,Ne surtout pas achetez sur cette plateforme. Je ne suis fait pirater ma carte bancaire par eux. Je fais très peu d’achat en ligne mais suite à ma transaction sur ce site -800€ ! J’ai commencé en a parlé autour de moi et je me rends compte que je ne suis pas la seule.,25 mars 2024,Problème de remboursement
Temu,1,"Attention cette entreprise chinoise fera couler toutes les boites françaises, acheter français ou au moins européen si vous souhaitez de la qualité.",29 mars 2024,Problème de qualité du produit
Temu,1,"Tailles qui ne correspondent pas, colis renvoyé, et remboursement en ""crédit temu"" je veux mon argent pas des crédit, c'est quoi cette fraude ?",29 mars 2024,Problème de remboursement
Temu,3,"le service client n'est pas top j'ai renvoyer une commande ils m'on dit que le colis était vide du coup je perds de l'argent , j'étais une bonne cliente je vais aller ailleur",29 mars 2024,Problème de service client
Temu,2,J 'ai fait 2 achat de plusieurs pièces et j 'ai constatée la mauvaise qualité et la taille ne correspond pas du tout les robes transparenteLes chaussures ont un défaut,29 mars 2024,Problème de qualité du produit
Temu,1,c'est des escrocs j'ai par megarde passé une commande sur un compte .com au lieu de .fr la boite mail lié .com m'étant inaccessible je ne peut me connecter à ce compte à nouveau ils font la sourde oreille du coup il m'encule bien profond,28 mars 2024,Problème de livraison
Temu,2,Payé pour une livraison chrono.... reçu hors délais. Articles de mauvaise qualité.  Je ne conseille pas et je ne recommanderai plus.,28 mars 2024,Problème de qualité du produit
Temu,1,Ils vous font gagner a leurs roues de la fortune et l article que vous aviez choisis est subitement indisponible ! Pourtant il est bien disponible a la vente !!! Les chinois nous prennent pour des pigeons et ils n ont pas tort puisque qu on continue a s acharner a acheter leurs brol a deux balles.,26 mars 2024,Problème de remboursement
Temu,1,"ATTENTION À L'ARNAQUE DE TEMU ! LES REMBOURSEMENTS DEMANDÉS ET JUSTIFIÉS SONT SYSTÉMATIQUEMENT REFUSÉS !!!Bonjour Chers Amis,Ce Nouveau Message Authentique Et Avéré Relate Plusieurs Expériences Vécues Et donc Avérées Voire Authentiques !!! En Conséquence, Pour Vous Informer de la Gravité des Problèmes Rencontrés Avec L'Entreprise Chinoise Temu. En Effet, cela fait déjà Plus d'Une Semaine que Nous Nous Battons pour Obtenir Le Remboursement Intégral de 5 Articles Non/Jamais Reçus !Seulement Temu, Fort de Ses Pratiques Commerciales Et Douteuses Se Permet de Remettre Systématiquement Nos Propos Et Notre Bonne Foi En Doute !Ceci Afin de Gagner du Temps et Déclinant Ainsi Toute Responsabilité de sa Part Quant à L'Envoi des Marchandises Commandées Initialement!Ceci est Scandaleux de Laisser Croire à d'Honnêtes Clients qu'ils seront Remboursés Intégralement Alors que comme nous le savons tous,C'EST FAUX ! TEMU NE VEUT PAS RRMBOURSER LES ARTICLES MANQUANTS ET DONC NON REÇUS Et De Surcroît Rejette La Faute sur Le Consommateur ! De plus Notre Dernier Colis de Temu, Colis Contenant Plus de 25 Articles Nous a été Livré Déchiré Et Troué à Plusieurs Endroits Et Dans un Sac Plastique Sale Et Souillé ! Des Articles Sont Manquants à La Simple Vue Des Trous Faits sur Notre Colis ! C'est Honteux !Après Cela, Temu Ne Nous Croit Pas ??Même Le Facteur a Obligatoirement VU L'État de Notre Dernier Colis que Nous Avons Refusé Cette Fois-Ci ! C'est Scandaleux ! Plainte Déposée Le 25 Mars 2024 à 15h30 Pour Escroquerie Et Non-Respect des Conditions Générales de Vente Et de Remboursement Intégral En Cas d'Articles Non Reçus Et/Ou Endommagés ! Vol de Données...Voir Émission sur Temu de France 2 Télévision Concernant Les Pratiques Douteuses Mises en Place Par Le Nouveau Géant Chinois du e-commerce. Émission Télévisée Authentique Et RÉELLE Là Encore !!Merci Chers Amis pour Votre Lecture !Et Surtout Ne Vous Laissez Pas Happer Par Cette Grosse Machine Bien Huilée !Au Début, tout va bien... C'est Après que ça se gâte ! Merci ❤️ à Tous ❤️ pour Votre Lecture Chers Amis.Mr CORRIERE Fabrice ❤️❤️❤️Date de l'expérience: 21 mars 2024",21 mars 2024,Problème de remboursement
